"contig_name","final_result"
"DRR199303_202105251828_45_length_30045_cov_4.040243","chromosome"
"DRR199303_202105251828_46_length_28186_cov_2.857122","chromosome"
"DRR199303_202105251828_47_length_23810_cov_3.546003","chromosome"
"DRR199303_202105251828_48_length_23486_cov_2.995676","chromosome"
"DRR199303_202105251828_51_length_22558_cov_3.183184","chromosome"
"DRR199303_202105251828_52_length_22419_cov_4.103131","chromosome"
"DRR199303_202105251828_53_length_20765_cov_3.535226","chromosome"
"DRR199303_202105251828_54_length_20429_cov_4.553788","chromosome"
"DRR199303_202105251828_56_length_18187_cov_3.681949","chromosome"
"DRR199303_202105251828_57_length_16368_cov_3.222277","chromosome"
"DRR199303_202105251828_58_length_14719_cov_5.033649","chromosome"
"DRR199303_202105251828_59_length_13715_cov_3.112084","chromosome"
"DRR199303_202105251828_60_length_12104_cov_5.299324","plasmid"
"DRR199303_202105251828_61_length_10882_cov_4.729614","chromosome"
"DRR199303_202105251828_63_length_9524_cov_3.039906","chromosome"
"DRR199303_202105251828_65_length_8577_cov_5.203314","chromosome"
"DRR199303_202105251828_67_length_7667_cov_3.295623","chromosome"
"DRR199303_202105251828_68_length_7500_cov_4.687644","chromosome"
"DRR199303_202105251828_70_length_6457_cov_4.853397","chromosome"
"DRR199303_202105251828_71_length_6078_cov_3.602252","chromosome"
"DRR199303_202105251828_72_length_5504_cov_4.058955","plasmid"
"DRR199303_202105251828_75_length_5042_cov_32.101322","chromosome"
"DRR199303_202105251828_77_length_4888_cov_5.804663","chromosome"
"DRR199303_202105251828_78_length_4632_cov_3.868147","chromosome"
"DRR199303_202105251828_79_length_4490_cov_6.008710","chromosome"
"DRR199303_202105251828_80_length_4399_cov_5.544944","chromosome"
"DRR199303_202105251828_82_length_3665_cov_4.075466","chromosome"
"DRR199303_202105251828_83_length_3480_cov_4.200418","chromosome"
"DRR199303_202105251828_84_length_3288_cov_3.549826","chromosome"
"DRR199303_202105251828_85_length_3146_cov_5.956277","chromosome"
"DRR199303_202105251828_87_length_2849_cov_3.401910","plasmid"
"DRR199303_202105251828_89_length_2583_cov_13.515879","chromosome"
"DRR199303_202105251828_90_length_2532_cov_26.318503","chromosome"
"DRR199303_202105251828_93_length_1443_cov_15.063070","chromosome"
"DRR199303_202105251828_94_length_1066_cov_5.143770","chromosome"
"DRR199303_202105251828_95_length_977_cov_33.192941","chromosome"
"DRR199303_202105251828_96_length_905_cov_7.037275","chromosome"
"DRR199303_202105251828_97_length_878_cov_5.750999","chromosome"
"DRR199303_202105251828_98_length_796_cov_4.325027","chromosome"
"DRR199303_202105251828_99_length_768_cov_29.433697","chromosome"
"DRR199303_202105251828_100_length_634_cov_36.228797","chromosome"
"DRR199303_202105251828_101_length_530_cov_2.543424","chromosome"
"DRR199303_202105251828_25_length_77378_cov_3.534388","plasmid"
"DRR199303_202105251828_49_length_22784_cov_3.443395","plasmid"
"DRR199303_202105251828_50_length_22737_cov_3.877134","plasmid"
"DRR199303_202105251828_55_length_18280_cov_3.645899","plasmid"
"DRR199303_202105251828_62_length_10202_cov_3.020645","plasmid"
"DRR199303_202105251828_64_length_8787_cov_4.251039","plasmid"
"DRR199303_202105251828_66_length_7735_cov_3.830573","plasmid"
"DRR199303_202105251828_69_length_7258_cov_4.208246","plasmid"
"DRR199303_202105251828_73_length_5294_cov_52.704084","plasmid"
"DRR199303_202105251828_74_length_5171_cov_3.921689","plasmid"
"DRR199303_202105251828_76_length_4973_cov_3.862154","plasmid"
"DRR199303_202105251828_81_length_4214_cov_83.090531","plasmid"
"DRR199303_202105251828_86_length_3024_cov_2.565067","plasmid"
"DRR199303_202105251828_88_length_2746_cov_2.673921","plasmid"
"DRR199303_202105251828_91_length_1671_cov_1.834197","plasmid"
"DRR199303_202105251828_92_length_1513_cov_3.624390","plasmid"
"DRR199371_202105251828_1_length_484715_cov_24.661616","chromosome"
"DRR199371_202105251828_2_length_402455_cov_24.022591","chromosome"
"DRR199371_202105251828_3_length_358869_cov_21.695567","chromosome"
"DRR199371_202105251828_4_length_326585_cov_29.219682","chromosome"
"DRR199371_202105251828_5_length_307666_cov_26.545342","chromosome"
"DRR199371_202105251828_6_length_295704_cov_27.325719","chromosome"
"DRR199371_202105251828_7_length_279970_cov_31.407239","chromosome"
"DRR199371_202105251828_8_length_228481_cov_24.723394","chromosome"
"DRR199371_202105251828_9_length_222621_cov_30.589854","chromosome"
"DRR199371_202105251828_10_length_213398_cov_21.826024","chromosome"
"DRR199371_202105251828_11_length_160033_cov_28.159081","chromosome"
"DRR199371_202105251828_12_length_138011_cov_31.388617","chromosome"
"DRR199371_202105251828_13_length_126764_cov_30.674503","chromosome"
"DRR199371_202105251828_14_length_124443_cov_26.320972","chromosome"
"DRR199371_202105251828_15_length_112042_cov_29.795059","chromosome"
"DRR199371_202105251828_16_length_111789_cov_27.773011","chromosome"
"DRR199371_202105251828_17_length_109265_cov_31.926698","chromosome"
"DRR199371_202105251828_18_length_93654_cov_21.657821","chromosome"
"DRR199371_202105251828_19_length_85289_cov_24.171638","chromosome"
"DRR199371_202105251828_20_length_79293_cov_29.867784","chromosome"
"DRR199371_202105251828_21_length_72591_cov_21.677150","chromosome"
"DRR199371_202105251828_22_length_62453_cov_22.521002","chromosome"
"DRR199371_202105251828_23_length_56515_cov_24.701905","chromosome"
"DRR199371_202105251828_24_length_53107_cov_23.813911","chromosome"
"DRR199371_202105251828_25_length_39773_cov_28.205847","chromosome"
"DRR199371_202105251828_26_length_38790_cov_29.974498","chromosome"
"DRR199371_202105251828_27_length_32945_cov_23.648059","chromosome"
"DRR199371_202105251828_28_length_31079_cov_25.804342","chromosome"
"DRR199371_202105251828_29_length_30045_cov_30.940671","chromosome"
"DRR199371_202105251828_30_length_27967_cov_32.121300","chromosome"
"DRR199371_202105251828_31_length_27425_cov_26.481537","chromosome"
"DRR199371_202105251828_33_length_20278_cov_30.022580","chromosome"
"DRR199371_202105251828_34_length_19814_cov_27.809824","chromosome"
"DRR199371_202105251828_35_length_19603_cov_24.924266","chromosome"
"DRR199371_202105251828_36_length_18362_cov_31.773403","chromosome"
"DRR199371_202105251828_37_length_16486_cov_25.005196","chromosome"
"DRR199371_202105251828_38_length_15338_cov_31.031425","chromosome"
"DRR199371_202105251828_39_length_15276_cov_30.305301","chromosome"
"DRR199371_202105251828_40_length_13616_cov_26.506413","chromosome"
"DRR199371_202105251828_41_length_13459_cov_22.624662","chromosome"
"DRR199371_202105251828_43_length_11753_cov_33.023998","chromosome"
"DRR199371_202105251828_45_length_11731_cov_30.333420","chromosome"
"DRR199371_202105251828_46_length_11609_cov_33.571852","chromosome"
"DRR199371_202105251828_47_length_10904_cov_28.170177","chromosome"
"DRR199371_202105251828_49_length_10279_cov_25.499803","chromosome"
"DRR199371_202105251828_51_length_8079_cov_23.503898","chromosome"
"DRR199371_202105251828_54_length_5030_cov_24.610850","chromosome"
"DRR199371_202105251828_55_length_4867_cov_232.339241","chromosome"
"DRR199371_202105251828_56_length_4695_cov_29.156305","chromosome"
"DRR199371_202105251828_58_length_4661_cov_24.829951","chromosome"
"DRR199371_202105251828_61_length_4508_cov_25.173020","chromosome"
"DRR199371_202105251828_62_length_4369_cov_38.090523","chromosome"
"DRR199371_202105251828_63_length_4308_cov_25.717532","chromosome"
"DRR199371_202105251828_67_length_3027_cov_29.156897","chromosome"
"DRR199371_202105251828_68_length_2581_cov_97.806846","chromosome"
"DRR199371_202105251828_69_length_2576_cov_32.648836","chromosome"
"DRR199371_202105251828_71_length_2532_cov_131.529730","chromosome"
"DRR199371_202105251828_76_length_2028_cov_26.874803","plasmid"
"DRR199371_202105251828_77_length_2022_cov_31.157784","chromosome"
"DRR199371_202105251828_85_length_1658_cov_45.325278","chromosome"
"DRR199371_202105251828_87_length_1548_cov_16.226601","plasmid"
"DRR199371_202105251828_88_length_1513_cov_29.611833","chromosome"
"DRR199371_202105251828_91_length_1414_cov_86.764569","chromosome"
"DRR199371_202105251828_92_length_1314_cov_26.945240","chromosome"
"DRR199371_202105251828_94_length_1229_cov_33.041742","chromosome"
"DRR199371_202105251828_97_length_1080_cov_49.461700","chromosome"
"DRR199371_202105251828_98_length_961_cov_30.104317","chromosome"
"DRR199371_202105251828_99_length_955_cov_8.874396","chromosome"
"DRR199371_202105251828_100_length_926_cov_14.193992","chromosome"
"DRR199371_202105251828_101_length_926_cov_10.703379","chromosome"
"DRR199371_202105251828_102_length_871_cov_12.822581","chromosome"
"DRR199371_202105251828_103_length_849_cov_25.831025","chromosome"
"DRR199371_202105251828_104_length_815_cov_45.146802","chromosome"
"DRR199371_202105251828_105_length_806_cov_24.668630","chromosome"
"DRR199371_202105251828_106_length_758_cov_73.511886","chromosome"
"DRR199371_202105251828_107_length_754_cov_50.858054","chromosome"
"DRR199371_202105251828_108_length_740_cov_60.363785","chromosome"
"DRR199371_202105251828_109_length_697_cov_14.821053","chromosome"
"DRR199371_202105251828_110_length_682_cov_15.666667","chromosome"
"DRR199371_202105251828_111_length_672_cov_39.354128","chromosome"
"DRR199371_202105251828_112_length_654_cov_17.924099","chromosome"
"DRR199371_202105251828_113_length_649_cov_28.065134","chromosome"
"DRR199371_202105251828_114_length_620_cov_13.253550","chromosome"
"DRR199371_202105251828_115_length_620_cov_9.933063","chromosome"
"DRR199371_202105251828_116_length_615_cov_31.434426","chromosome"
"DRR199371_202105251828_117_length_610_cov_115.780538","chromosome"
"DRR199371_202105251828_118_length_599_cov_22.296610","chromosome"
"DRR199371_202105251828_119_length_579_cov_22.420354","chromosome"
"DRR199371_202105251828_120_length_570_cov_9.966140","chromosome"
"DRR199371_202105251828_121_length_558_cov_9.944316","chromosome"
"DRR199371_202105251828_122_length_555_cov_24.976636","chromosome"
"DRR199371_202105251828_123_length_547_cov_22.464286","chromosome"
"DRR199371_202105251828_124_length_519_cov_145.198980","chromosome"
"DRR199371_202105251828_125_length_518_cov_46.240409","chromosome"
"DRR199371_202105251828_126_length_517_cov_16.243590","chromosome"
"DRR199371_202105251828_32_length_25611_cov_16.150055","plasmid"
"DRR199371_202105251828_42_length_12991_cov_11.001244","plasmid"
"DRR199371_202105251828_44_length_11741_cov_15.309454","plasmid"
"DRR199371_202105251828_48_length_10524_cov_13.675336","plasmid"
"DRR199371_202105251828_50_length_8513_cov_25.235869","plasmid"
"DRR199371_202105251828_52_length_6138_cov_16.430378","plasmid"
"DRR199371_202105251828_53_length_5379_cov_11.070830","plasmid"
"DRR199371_202105251828_57_length_4670_cov_13.689192","plasmid"
"DRR199371_202105251828_59_length_4637_cov_14.233703","plasmid"
"DRR199371_202105251828_60_length_4612_cov_10.755407","plasmid"
"DRR199371_202105251828_64_length_3998_cov_12.304831","plasmid"
"DRR199371_202105251828_65_length_3543_cov_12.720141","plasmid"
"DRR199371_202105251828_66_length_3408_cov_17.148430","plasmid"
"DRR199371_202105251828_70_length_2547_cov_18.259504","plasmid"
"DRR199371_202105251828_72_length_2505_cov_25.509672","plasmid"
"DRR199371_202105251828_73_length_2493_cov_17.781065","plasmid"
"DRR199371_202105251828_74_length_2241_cov_14.684957","plasmid"
"DRR199371_202105251828_75_length_2104_cov_13.946383","plasmid"
"DRR199371_202105251828_78_length_1987_cov_15.726882","plasmid"
"DRR199371_202105251828_79_length_1959_cov_18.185590","plasmid"
"DRR199371_202105251828_80_length_1769_cov_17.274056","plasmid"
"DRR199371_202105251828_81_length_1769_cov_11.893423","plasmid"
"DRR199371_202105251828_82_length_1767_cov_11.214634","plasmid"
"DRR199371_202105251828_83_length_1742_cov_15.638390","plasmid"
"DRR199371_202105251828_84_length_1742_cov_11.634056","plasmid"
"DRR199371_202105251828_86_length_1581_cov_12.437414","plasmid"
"DRR199371_202105251828_89_length_1473_cov_9.770431","plasmid"
"DRR199371_202105251828_90_length_1469_cov_19.134873","plasmid"
"DRR199371_202105251828_93_length_1268_cov_11.619632","plasmid"
"DRR199371_202105251828_95_length_1118_cov_15.480323","plasmid"
"DRR199371_202105251828_96_length_1093_cov_14.233954","plasmid"
"DRR199806_202105271033_1_length_342653_cov_108.972581","chromosome"
"DRR199806_202105271033_2_length_305897_cov_103.803760","chromosome"
"DRR199806_202105271033_3_length_270092_cov_95.619703","chromosome"
"DRR199806_202105271033_4_length_262778_cov_88.810442","chromosome"
"DRR199806_202105271033_5_length_226958_cov_113.179398","chromosome"
"DRR199806_202105271033_6_length_222300_cov_113.709504","chromosome"
"DRR199806_202105271033_7_length_204848_cov_107.783509","chromosome"
"DRR199806_202105271033_8_length_202707_cov_111.614415","chromosome"
"DRR199806_202105271033_9_length_192336_cov_79.907448","chromosome"
"DRR199806_202105271033_10_length_191127_cov_112.093504","chromosome"
"DRR199806_202105271033_11_length_186389_cov_100.936386","chromosome"
"DRR199806_202105271033_12_length_181592_cov_97.868837","chromosome"
"DRR199806_202105271033_13_length_181355_cov_81.125106","chromosome"
"DRR199806_202105271033_14_length_179227_cov_113.430003","chromosome"
"DRR199806_202105271033_15_length_173929_cov_108.671801","chromosome"
"DRR199806_202105271033_16_length_165458_cov_91.162739","chromosome"
"DRR199806_202105271033_17_length_158913_cov_109.597862","chromosome"
"DRR199806_202105271033_18_length_147822_cov_87.233118","chromosome"
"DRR199806_202105271033_19_length_138243_cov_76.210196","chromosome"
"DRR199806_202105271033_20_length_124677_cov_94.928563","chromosome"
"DRR199806_202105271033_21_length_123751_cov_108.898758","chromosome"
"DRR199806_202105271033_22_length_109261_cov_110.644224","chromosome"
"DRR199806_202105271033_23_length_90945_cov_81.834485","chromosome"
"DRR199806_202105271033_24_length_86820_cov_94.562720","chromosome"
"DRR199806_202105271033_25_length_86585_cov_98.379849","chromosome"
"DRR199806_202105271033_26_length_56002_cov_111.947376","chromosome"
"DRR199806_202105271033_27_length_54315_cov_115.422877","chromosome"
"DRR199806_202105271033_28_length_46168_cov_126.058319","chromosome"
"DRR199806_202105271033_29_length_41455_cov_112.541906","chromosome"
"DRR199806_202105271033_30_length_39349_cov_93.223034","chromosome"
"DRR199806_202105271033_31_length_39317_cov_101.026402","chromosome"
"DRR199806_202105271033_33_length_30872_cov_118.654165","chromosome"
"DRR199806_202105271033_34_length_30773_cov_103.224915","chromosome"
"DRR199806_202105271033_35_length_29819_cov_111.887062","chromosome"
"DRR199806_202105271033_36_length_27086_cov_92.711281","chromosome"
"DRR199806_202105271033_38_length_22046_cov_116.875370","chromosome"
"DRR199806_202105271033_39_length_20750_cov_118.559232","chromosome"
"DRR199806_202105271033_40_length_16885_cov_77.503689","chromosome"
"DRR199806_202105271033_41_length_15759_cov_83.465629","chromosome"
"DRR199806_202105271033_43_length_12789_cov_113.381057","chromosome"
"DRR199806_202105271033_44_length_11805_cov_92.834072","chromosome"
"DRR199806_202105271033_45_length_11720_cov_89.096539","chromosome"
"DRR199806_202105271033_46_length_11091_cov_114.876430","chromosome"
"DRR199806_202105271033_47_length_10676_cov_118.272195","chromosome"
"DRR199806_202105271033_50_length_9331_cov_115.592284","chromosome"
"DRR199806_202105271033_52_length_6603_cov_93.464297","chromosome"
"DRR199806_202105271033_53_length_4927_cov_696.558969","chromosome"
"DRR199806_202105271033_55_length_4642_cov_125.567579","chromosome"
"DRR199806_202105271033_56_length_4269_cov_120.451813","chromosome"
"DRR199806_202105271033_57_length_4153_cov_97.569185","chromosome"
"DRR199806_202105271033_58_length_3465_cov_130.264758","chromosome"
"DRR199806_202105271033_60_length_3064_cov_91.455306","chromosome"
"DRR199806_202105271033_61_length_2820_cov_124.904120","chromosome"
"DRR199806_202105271033_63_length_2598_cov_84.555732","chromosome"
"DRR199806_202105271033_64_length_2581_cov_463.212859","chromosome"
"DRR199806_202105271033_67_length_2290_cov_97.128333","chromosome"
"DRR199806_202105271033_68_length_1793_cov_170.781469","chromosome"
"DRR199806_202105271033_69_length_1735_cov_137.507841","chromosome"
"DRR199806_202105271033_70_length_1652_cov_97.590515","chromosome"
"DRR199806_202105271033_71_length_1443_cov_621.543924","chromosome"
"DRR199806_202105271033_72_length_1145_cov_121.096442","chromosome"
"DRR199806_202105271033_73_length_1140_cov_305.712135","chromosome"
"DRR199806_202105271033_74_length_1087_cov_109.731683","chromosome"
"DRR199806_202105271033_75_length_1074_cov_155.811434","chromosome"
"DRR199806_202105271033_76_length_1070_cov_96.091641","chromosome"
