'Assembly Accession'	'SRA Accession'	'Prob_Chromosome'	'Prob_Plasmid'	'Prediction'	'Contig_name'	'Contig_length'
GCA_014168955.1	DRR199263	0.0530849652582432	0.946915034741757	"Plasmid"	"DRR199263_202105251828_60_length_1530_cov_27.034925"	1530
GCA_014168955.1	DRR199263	0.980411982749757	0.019588017250243	"Chromosome"	"DRR199263_202105251828_61_length_1467_cov_12.649937"	1467
GCA_014168955.1	DRR199263	0.98641945748421	0.0135805425157897	"Chromosome"	"DRR199263_202105251828_62_length_1259_cov_23.182540"	1259
GCA_014169015.1	DRR199287	0.965351396481924	0.0346486035180755	"Chromosome"	"DRR199287_202105251828_1_length_281540_cov_3.795212"	281540
GCA_014169015.1	DRR199287	0.979014176538938	0.020985823461062	"Chromosome"	"DRR199287_202105251828_2_length_261880_cov_3.370483"	261880
GCA_014169015.1	DRR199287	0.963274447771969	0.0367255522280314	"Chromosome"	"DRR199287_202105251828_3_length_252475_cov_3.340355"	252475
GCA_014169015.1	DRR199287	0.989165173734314	0.0108348262656864	"Chromosome"	"DRR199287_202105251828_4_length_232584_cov_3.540608"	232584
GCA_014169015.1	DRR199287	0.98525018936181	0.0147498106381896	"Chromosome"	"DRR199287_202105251828_5_length_165848_cov_3.965038"	165848
GCA_014169015.1	DRR199287	0.961194990809883	0.0388050091901169	"Chromosome"	"DRR199287_202105251828_6_length_158949_cov_3.738128"	158949
GCA_014169015.1	DRR199287	0.973309756634831	0.0266902433651695	"Chromosome"	"DRR199287_202105251828_7_length_157511_cov_3.639843"	157511
GCA_014169015.1	DRR199287	0.971622058491675	0.0283779415083254	"Chromosome"	"DRR199287_202105251828_8_length_147103_cov_4.178914"	147103
GCA_014169015.1	DRR199287	0.959618475670877	0.0403815243291232	"Chromosome"	"DRR199287_202105251828_9_length_141559_cov_3.537092"	141559
GCA_014169015.1	DRR199287	0.973009343572764	0.0269906564272357	"Chromosome"	"DRR199287_202105251828_10_length_138966_cov_3.974445"	138966
GCA_014169015.1	DRR199287	0.979708006324422	0.0202919936755783	"Chromosome"	"DRR199287_202105251828_11_length_138910_cov_3.852741"	138910
GCA_014169015.1	DRR199287	0.985944813334498	0.0140551866655022	"Chromosome"	"DRR199287_202105251828_12_length_124287_cov_3.707692"	124287
GCA_014169015.1	DRR199287	0.965209431590309	0.034790568409691	"Chromosome"	"DRR199287_202105251828_13_length_121865_cov_3.128004"	121865
GCA_014169015.1	DRR199287	0.961512224312844	0.0384877756871561	"Chromosome"	"DRR199287_202105251828_14_length_114515_cov_4.046823"	114515
GCA_014169015.1	DRR199287	0.968656696836154	0.0313433031638461	"Chromosome"	"DRR199287_202105251828_15_length_114372_cov_3.684993"	114372
GCA_014169015.1	DRR199287	0.976730930728232	0.0232690692717681	"Chromosome"	"DRR199287_202105251828_16_length_112297_cov_3.375840"	112297
GCA_014169015.1	DRR199287	0.958987120413955	0.041012879586045	"Chromosome"	"DRR199287_202105251828_17_length_108375_cov_4.034476"	108375
GCA_014169015.1	DRR199287	0.94462146559923	0.05537853440077	"Chromosome"	"DRR199287_202105251828_18_length_107144_cov_3.666838"	107144
GCA_014169015.1	DRR199287	0.97819976146714	0.0218002385328604	"Chromosome"	"DRR199287_202105251828_19_length_96217_cov_3.129982"	96217
GCA_014169015.1	DRR199287	0.974586404776887	0.025413595223113	"Chromosome"	"DRR199287_202105251828_20_length_95795_cov_3.920904"	95795
GCA_014169015.1	DRR199287	0.985493513895191	0.0145064861048092	"Chromosome"	"DRR199287_202105251828_21_length_94394_cov_3.518273"	94394
GCA_014169015.1	DRR199287	0.99158540544755	0.00841459455245008	"Chromosome"	"DRR199287_202105251828_22_length_92858_cov_3.118116"	92858
GCA_014169015.1	DRR199287	0.979631858798842	0.0203681412011582	"Chromosome"	"DRR199287_202105251828_23_length_89103_cov_4.074076"	89103
GCA_014169015.1	DRR199287	0.986408085473002	0.0135919145269982	"Chromosome"	"DRR199287_202105251828_24_length_85792_cov_3.523831"	85792
GCA_014169015.1	DRR199287	0.985870261219503	0.0141297387804968	"Chromosome"	"DRR199287_202105251828_25_length_75071_cov_3.113778"	75071
GCA_014169015.1	DRR199287	0.968763092444179	0.0312369075558209	"Chromosome"	"DRR199287_202105251828_26_length_72426_cov_3.549897"	72426
GCA_014169015.1	DRR199287	0.979525866643539	0.0204741333564614	"Chromosome"	"DRR199287_202105251828_27_length_67879_cov_3.984443"	67879
GCA_014169015.1	DRR199287	0.961546254124088	0.0384537458759124	"Chromosome"	"DRR199287_202105251828_28_length_64805_cov_2.978370"	64805
GCA_014169015.1	DRR199287	0.985507042559543	0.0144929574404571	"Chromosome"	"DRR199287_202105251828_29_length_63159_cov_4.024289"	63159
GCA_014169015.1	DRR199287	0.986587102547915	0.0134128974520852	"Chromosome"	"DRR199287_202105251828_30_length_59346_cov_3.227072"	59346
GCA_014169015.1	DRR199287	0.984723695116712	0.0152763048832879	"Chromosome"	"DRR199287_202105251828_31_length_55746_cov_3.172279"	55746
GCA_014169015.1	DRR199287	0.974284950023627	0.0257150499763733	"Chromosome"	"DRR199287_202105251828_32_length_51835_cov_3.799741"	51835
GCA_014169015.1	DRR199287	0.984277689552935	0.0157223104470645	"Chromosome"	"DRR199287_202105251828_33_length_49533_cov_3.362122"	49533
GCA_014169015.1	DRR199287	0.911873027563522	0.0881269724364776	"Chromosome"	"DRR199287_202105251828_34_length_43796_cov_3.552154"	43796
GCA_014169015.1	DRR199287	0.960966911819431	0.0390330881805693	"Chromosome"	"DRR199287_202105251828_35_length_41624_cov_3.445165"	41624
GCA_014169015.1	DRR199287	0.99417275496467	0.00582724503532961	"Chromosome"	"DRR199287_202105251828_36_length_38046_cov_3.174662"	38046
GCA_014169015.1	DRR199287	0.862094692539353	0.137905307460647	"Chromosome"	"DRR199287_202105251828_37_length_37417_cov_3.765245"	37417
GCA_014169015.1	DRR199287	0.9708273251757	0.0291726748242996	"Chromosome"	"DRR199287_202105251828_38_length_36515_cov_4.601709"	36515
GCA_014169015.1	DRR199287	0.897943912768258	0.102056087231742	"Chromosome"	"DRR199287_202105251828_39_length_35319_cov_3.416515"	35319
GCA_014169015.1	DRR199287	0.957737080884793	0.0422629191152071	"Chromosome"	"DRR199287_202105251828_40_length_35102_cov_4.092866"	35102
GCA_014169015.1	DRR199287	0.938689678341888	0.0613103216581118	"Chromosome"	"DRR199287_202105251828_41_length_34770_cov_3.458434"	34770
GCA_014169015.1	DRR199287	0.970503413831364	0.0294965861686365	"Chromosome"	"DRR199287_202105251828_42_length_32947_cov_4.185740"	32947
GCA_014169015.1	DRR199287	0.926155590298765	0.0738444097012354	"Chromosome"	"DRR199287_202105251828_43_length_30585_cov_3.109134"	30585
GCA_014169015.1	DRR199287	0.233780754422221	0.766219245577779	"Plasmid"	"DRR199287_202105251828_44_length_30532_cov_2.662786"	30532
GCA_014169015.1	DRR199287	0.952646138376844	0.0473538616231561	"Chromosome"	"DRR199287_202105251828_45_length_29881_cov_3.199771"	29881
GCA_014169015.1	DRR199287	0.980638316932058	0.0193616830679416	"Chromosome"	"DRR199287_202105251828_46_length_29642_cov_3.553346"	29642
GCA_014169015.1	DRR199287	0.989752336394981	0.0102476636050195	"Chromosome"	"DRR199287_202105251828_47_length_28297_cov_3.315761"	28297
GCA_014169015.1	DRR199287	0.981727411939365	0.0182725880606349	"Chromosome"	"DRR199287_202105251828_48_length_26164_cov_3.668318"	26164
GCA_014169015.1	DRR199287	0.964206803444807	0.0357931965551926	"Chromosome"	"DRR199287_202105251828_49_length_23785_cov_3.569406"	23785
GCA_014169015.1	DRR199287	0.906833060840365	0.0931669391596348	"Chromosome"	"DRR199287_202105251828_50_length_22663_cov_3.211528"	22663
GCA_014169015.1	DRR199287	0.995650834145906	0.00434916585409439	"Chromosome"	"DRR199287_202105251828_51_length_22491_cov_3.570605"	22491
GCA_014169015.1	DRR199287	0.939214431004136	0.0607855689958641	"Chromosome"	"DRR199287_202105251828_52_length_21736_cov_3.243463"	21736
GCA_014169015.1	DRR199287	0.190828442516907	0.809171557483093	"Plasmid"	"DRR199287_202105251828_53_length_20826_cov_2.981883"	20826
GCA_014169015.1	DRR199287	0.872198686781704	0.127801313218296	"Chromosome"	"DRR199287_202105251828_54_length_18698_cov_3.882559"	18698
GCA_014169015.1	DRR199287	0.988334181746024	0.0116658182539757	"Chromosome"	"DRR199287_202105251828_55_length_18317_cov_3.084607"	18317
GCA_014169015.1	DRR199287	0.69125004143301	0.30874995856699	"Chromosome"	"DRR199287_202105251828_56_length_17552_cov_3.257963"	17552
GCA_014169015.1	DRR199287	0.987037444559271	0.0129625554407288	"Chromosome"	"DRR199287_202105251828_57_length_17334_cov_4.276109"	17334
GCA_014169015.1	DRR199287	0.558558158687934	0.441441841312066	"Chromosome"	"DRR199287_202105251828_58_length_17088_cov_3.493013"	17088
GCA_014169015.1	DRR199287	0.989931836377688	0.0100681636223122	"Chromosome"	"DRR199287_202105251828_59_length_16345_cov_3.100752"	16345
GCA_014169015.1	DRR199287	0.962470907717957	0.0375290922820434	"Chromosome"	"DRR199287_202105251828_60_length_16287_cov_4.140965"	16287
GCA_014169015.1	DRR199287	0.989380724182217	0.0106192758177833	"Chromosome"	"DRR199287_202105251828_61_length_14331_cov_3.482259"	14331
GCA_014169015.1	DRR199287	0.656342137403078	0.343657862596922	"Chromosome"	"DRR199287_202105251828_62_length_14331_cov_3.396438"	14331
GCA_014169015.1	DRR199287	0.981341444053995	0.0186585559460051	"Chromosome"	"DRR199287_202105251828_63_length_14324_cov_3.183701"	14324
GCA_014169015.1	DRR199287	0.0775483459523456	0.922451654047654	"Plasmid"	"DRR199287_202105251828_64_length_14151_cov_2.749643"	14151
GCA_014169015.1	DRR199287	0.994058834328678	0.00594116567132241	"Chromosome"	"DRR199287_202105251828_65_length_13719_cov_3.024279"	13719
GCA_014169015.1	DRR199287	0.956366804774867	0.043633195225133	"Chromosome"	"DRR199287_202105251828_66_length_12773_cov_3.499684"	12773
GCA_014169015.1	DRR199287	0.95838037388358	0.0416196261164204	"Chromosome"	"DRR199287_202105251828_67_length_12636_cov_3.983372"	12636
GCA_014169015.1	DRR199287	0.0306105833609709	0.969389416639029	"Plasmid"	"DRR199287_202105251828_68_length_12348_cov_2.854676"	12348
GCA_014169015.1	DRR199287	0.886700264681227	0.113299735318773	"Chromosome"	"DRR199287_202105251828_69_length_12237_cov_3.566309"	12237
GCA_014169015.1	DRR199287	0.879727180816858	0.120272819183142	"Chromosome"	"DRR199287_202105251828_70_length_11249_cov_3.185578"	11249
GCA_014169015.1	DRR199287	0.991514509169251	0.00848549083074945	"Chromosome"	"DRR199287_202105251828_71_length_11236_cov_4.446845"	11236
GCA_014169015.1	DRR199287	0.905060839209975	0.094939160790025	"Chromosome"	"DRR199287_202105251828_72_length_11180_cov_3.692391"	11180
GCA_014169015.1	DRR199287	0.958069524739002	0.0419304752609978	"Chromosome"	"DRR199287_202105251828_73_length_11095_cov_4.045131"	11095
GCA_014169015.1	DRR199287	0.906684256293857	0.0933157437061432	"Chromosome"	"DRR199287_202105251828_74_length_11004_cov_4.115473"	11004
GCA_014169015.1	DRR199287	0.981429216613331	0.0185707833866691	"Chromosome"	"DRR199287_202105251828_75_length_10178_cov_3.251517"	10178
GCA_014169015.1	DRR199287	0.980650683366677	0.0193493166333227	"Chromosome"	"DRR199287_202105251828_76_length_9563_cov_4.471810"	9563
GCA_014169015.1	DRR199287	0.988639404870199	0.0113605951298011	"Chromosome"	"DRR199287_202105251828_77_length_9069_cov_4.097741"	9069
GCA_014169015.1	DRR199287	0.128548806532758	0.871451193467242	"Plasmid"	"DRR199287_202105251828_78_length_8957_cov_2.835787"	8957
GCA_014169015.1	DRR199287	0.99284530476468	0.00715469523532031	"Chromosome"	"DRR199287_202105251828_79_length_8873_cov_4.385548"	8873
GCA_014169015.1	DRR199287	0.787862666135311	0.212137333864689	"Chromosome"	"DRR199287_202105251828_80_length_8355_cov_3.686072"	8355
GCA_014169015.1	DRR199287	0.0917406875893978	0.908259312410602	"Plasmid"	"DRR199287_202105251828_81_length_8328_cov_4.536398"	8328
GCA_014169015.1	DRR199287	0.879666486348101	0.120333513651899	"Chromosome"	"DRR199287_202105251828_82_length_8268_cov_3.327478"	8268
GCA_014169015.1	DRR199287	0.0434600639117629	0.956539936088237	"Plasmid"	"DRR199287_202105251828_83_length_7359_cov_2.939989"	7359
GCA_014169015.1	DRR199287	0.949022237889795	0.0509777621102051	"Chromosome"	"DRR199287_202105251828_84_length_6861_cov_3.631868"	6861
GCA_014169015.1	DRR199287	0.995071947843945	0.00492805215605518	"Chromosome"	"DRR199287_202105251828_85_length_6778_cov_4.171403"	6778
GCA_014169015.1	DRR199287	0.998196467020089	0.00180353297991098	"Chromosome"	"DRR199287_202105251828_86_length_6688_cov_3.446731"	6688
GCA_014169015.1	DRR199287	0.100871448495184	0.899128551504816	"Plasmid"	"DRR199287_202105251828_87_length_6473_cov_2.685944"	6473
GCA_014169015.1	DRR199287	0.653274278645787	0.346725721354213	"Chromosome"	"DRR199287_202105251828_88_length_5829_cov_6.589793"	5829
GCA_014169015.1	DRR199287	0.855932586973815	0.144067413026185	"Chromosome"	"DRR199287_202105251828_89_length_5596_cov_4.001646"	5596
GCA_014169015.1	DRR199287	0.0144024553187048	0.985597544681295	"Plasmid"	"DRR199287_202105251828_90_length_5337_cov_36.122265"	5337
GCA_014169015.1	DRR199287	0.0157517843099434	0.984248215690057	"Plasmid"	"DRR199287_202105251828_91_length_5306_cov_50.115659"	5306
GCA_014169015.1	DRR199287	0.976114756421731	0.0238852435782689	"Chromosome"	"DRR199287_202105251828_92_length_4935_cov_21.153702"	4935
GCA_014169015.1	DRR199287	0.970997798195882	0.0290022018041175	"Chromosome"	"DRR199287_202105251828_93_length_4281_cov_3.099422"	4281
GCA_014169015.1	DRR199287	0.417767551264499	0.582232448735501	"Plasmid"	"DRR199287_202105251828_94_length_4248_cov_3.034943"	4248
GCA_014169015.1	DRR199287	0.992066826176521	0.00793317382347913	"Chromosome"	"DRR199287_202105251828_95_length_4156_cov_3.974932"	4156
GCA_014169015.1	DRR199287	0.998531148253555	0.00146885174644529	"Chromosome"	"DRR199287_202105251828_96_length_3655_cov_3.934524"	3655
GCA_014169015.1	DRR199287	0.19300693589816	0.80699306410184	"Plasmid"	"DRR199287_202105251828_97_length_3499_cov_49.767200"	3499
GCA_014169015.1	DRR199287	0.0202507330411172	0.979749266958883	"Plasmid"	"DRR199287_202105251828_98_length_3424_cov_2.561116"	3424
GCA_014169015.1	DRR199287	0.796913019923713	0.203086980076287	"Chromosome"	"DRR199287_202105251828_99_length_3416_cov_4.419580"	3416
GCA_014169015.1	DRR199287	0.20549634325416	0.79450365674584	"Plasmid"	"DRR199287_202105251828_100_length_3277_cov_4.404127"	3277
GCA_014169015.1	DRR199287	0.494831620492729	0.505168379507271	"Plasmid"	"DRR199287_202105251828_101_length_3255_cov_2.721867"	3255
GCA_014169015.1	DRR199287	0.906083224646635	0.093916775353365	"Chromosome"	"DRR199287_202105251828_102_length_3207_cov_3.318506"	3207
GCA_014169015.1	DRR199287	0.82123902322282	0.17876097677718	"Chromosome"	"DRR199287_202105251828_103_length_2892_cov_2.785895"	2892
GCA_014169015.1	DRR199287	0.011042807461022	0.988957192538978	"Plasmid"	"DRR199287_202105251828_104_length_2834_cov_2.956040"	2834
GCA_014169015.1	DRR199287	0.493097997382709	0.506902002617291	"Plasmid"	"DRR199287_202105251828_105_length_2672_cov_2.735263"	2672
GCA_014169015.1	DRR199287	0.538187649501217	0.461812350498783	"Chromosome"	"DRR199287_202105251828_106_length_2605_cov_6.213882"	2605
GCA_014169015.1	DRR199287	0.928837427451417	0.0711625725485827	"Chromosome"	"DRR199287_202105251828_107_length_2581_cov_14.820701"	2581
GCA_014169015.1	DRR199287	0.993654626267102	0.00634537373289779	"Chromosome"	"DRR199287_202105251828_108_length_2490_cov_2.792636"	2490
GCA_014169015.1	DRR199287	0.802664397559818	0.197335602440182	"Chromosome"	"DRR199287_202105251828_109_length_2373_cov_3.730632"	2373
GCA_014169015.1	DRR199287	0.992231579271587	0.00776842072841322	"Chromosome"	"DRR199287_202105251828_110_length_2357_cov_3.970417"	2357
GCA_014169015.1	DRR199287	0.994492921144836	0.00550707885516355	"Chromosome"	"DRR199287_202105251828_111_length_1921_cov_4.296544"	1921
GCA_014169015.1	DRR199287	0.819869692154707	0.180130307845293	"Chromosome"	"DRR199287_202105251828_112_length_1513_cov_6.293902"	1513
GCA_014169015.1	DRR199287	0.628554147722828	0.371445852277172	"Chromosome"	"DRR199287_202105251828_113_length_1513_cov_3.914863"	1513
GCA_014169015.1	DRR199287	0.957478690944243	0.0425213090557571	"Chromosome"	"DRR199287_202105251828_114_length_1328_cov_4.086595"	1328
GCA_014169015.1	DRR199287	0.995494847436973	0.00450515256302741	"Chromosome"	"DRR199287_202105251828_115_length_1244_cov_3.393017"	1244
GCA_014169015.1	DRR199287	0.995160134270538	0.00483986572946205	"Chromosome"	"DRR199287_202105251828_116_length_1221_cov_3.236746"	1221
GCA_014169015.1	DRR199287	0.305545598592909	0.694454401407091	"Plasmid"	"DRR199287_202105251828_117_length_1195_cov_6.416667"	1195
GCA_014169015.1	DRR199287	0.932604098433372	0.0673959015666275	"Chromosome"	"DRR199287_202105251828_118_length_1169_cov_3.271593"	1169
GCA_014169015.1	DRR199287	0.900628343174582	0.0993716568254176	"Chromosome"	"DRR199287_202105251828_119_length_1121_cov_3.858149"	1121
GCA_014169015.1	DRR199287	0.967400195298289	0.0325998047017114	"Chromosome"	"DRR199287_202105251828_120_length_1116_cov_3.525784"	1116
GCA_014169095.1	DRR199303	0.982833260595883	0.0171667394041166	"Chromosome"	"DRR199303_202105251828_1_length_283331_cov_3.061726"	283331
GCA_014169095.1	DRR199303	0.964737730387387	0.0352622696126129	"Chromosome"	"DRR199303_202105251828_2_length_277407_cov_3.543815"	277407
GCA_014169095.1	DRR199303	0.989796174560368	0.0102038254396324	"Chromosome"	"DRR199303_202105251828_3_length_227871_cov_3.331139"	227871
GCA_014169095.1	DRR199303	0.984939883382742	0.0150601166172584	"Chromosome"	"DRR199303_202105251828_4_length_197667_cov_4.237623"	197667
GCA_014169095.1	DRR199303	0.977813217444308	0.0221867825556922	"Chromosome"	"DRR199303_202105251828_5_length_197250_cov_3.720251"	197250
GCA_014169095.1	DRR199303	0.963767554041237	0.0362324459587633	"Chromosome"	"DRR199303_202105251828_6_length_193563_cov_4.040572"	193563
GCA_014169095.1	DRR199303	0.978030886712731	0.0219691132872692	"Chromosome"	"DRR199303_202105251828_7_length_186464_cov_3.442489"	186464
GCA_014169095.1	DRR199303	0.962097658373566	0.0379023416264345	"Chromosome"	"DRR199303_202105251828_8_length_183941_cov_4.103197"	183941
GCA_014169095.1	DRR199303	0.969511223956929	0.0304887760430708	"Chromosome"	"DRR199303_202105251828_9_length_173830_cov_3.933168"	173830
GCA_014169095.1	DRR199303	0.985261849563515	0.0147381504364851	"Chromosome"	"DRR199303_202105251828_10_length_159813_cov_3.370252"	159813
GCA_014169095.1	DRR199303	0.973625328699923	0.026374671300077	"Chromosome"	"DRR199303_202105251828_11_length_159385_cov_4.199569"	159385
GCA_014169095.1	DRR199303	0.966458741280286	0.0335412587197143	"Chromosome"	"DRR199303_202105251828_12_length_126860_cov_4.430503"	126860
GCA_014169095.1	DRR199303	0.968787220917825	0.0312127790821747	"Chromosome"	"DRR199303_202105251828_13_length_124860_cov_3.913640"	124860
GCA_014169095.1	DRR199303	0.963561668212346	0.0364383317876541	"Chromosome"	"DRR199303_202105251828_14_length_121015_cov_4.237410"	121015
GCA_014169095.1	DRR199303	0.964646306294901	0.0353536937050989	"Chromosome"	"DRR199303_202105251828_15_length_118041_cov_4.158777"	118041
GCA_014169095.1	DRR199303	0.954807006549556	0.0451929934504437	"Chromosome"	"DRR199303_202105251828_16_length_114286_cov_3.059741"	114286
