GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,GCA_014169435.1
GCA_013886475.1_ASM1388647v1,plasmid_AA304,CP057571.1,GCA_013886475.1
GCA_013886475.1_ASM1388647v1,plasmid_AB002,CP057572.1,GCA_013886475.1
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057952.1,GCA_013900025.1
GCA_013785665.1_ASM1378566v1,plasmid_AF232,CP056564.1,GCA_013785665.1
GCA_013889395.1_ASM1388939v1,plasmid_AA302,CP057613.1,GCA_013889395.1
GCA_013889395.1_ASM1388939v1,plasmid_AA302,CP057612.1,GCA_013889395.1
GCA_013889395.1_ASM1388939v1,plasmid_AA302,CP057613.1,GCA_013889395.1
GCA_013889395.1_ASM1388939v1,plasmid_AA302,CP057612.1,GCA_013889395.1
GCA_013819985.1_ASM1381998v1,plasmid_AF232,CP057225.1,GCA_013819985.1
GCA_013819985.1_ASM1381998v1,plasmid_AB448,CP057227.1,GCA_013819985.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1,1,2911
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1,2912,15037
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059905.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059905.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059905.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059904.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059905.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059905.1,GCA_014170595.1
GCA_014170595.1_ASM1417059v1,plasmid_AA176,CP059905.1,GCA_014170595.1
GCA_013886595.1_ASM1388659v1,plasmid_AA619,CP057579.1,GCA_013886595.1
GCA_013886595.1_ASM1388659v1,plasmid_AA619,CP057579.1,GCA_013886595.1
GCA_013886595.1_ASM1388659v1,plasmid_AA302,CP057578.1,GCA_013886595.1
GCA_013886595.1_ASM1388659v1,plasmid_AA302,CP057577.1,GCA_013886595.1
GCA_013886595.1_ASM1388659v1,plasmid_AA302,CP057577.1,GCA_013886595.1
GCA_013888235.1_ASM1388823v1,plasmid_AA302,CP057601.1,GCA_013888235.1
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,GCA_013822575.1
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057278.1,GCA_013822575.1
GCA_013822575.1_ASM1382257v1,plasmid_novel_4d54ab57d119f8533267a2aab21934fd,CP057278.1,GCA_013822575.1
GCA_013822575.1_ASM1382257v1,plasmid_novel_4d54ab57d119f8533267a2aab21934fd,CP057278.1,GCA_013822575.1
GCA_013822575.1_ASM1382257v1,plasmid_novel_4d54ab57d119f8533267a2aab21934fd,CP057276.1,GCA_013822575.1
GCA_013822575.1_ASM1382257v1,plasmid_AA516,CP057279.1,GCA_013822575.1
GCA_013898135.1_ASM1389813v1,plasmid_AC977,CP057780.1,GCA_013898135.1
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057781.1,GCA_013898135.1
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057778.1,GCA_013898135.1
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057778.1,GCA_013898135.1
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057778.1,GCA_013898135.1
GCA_013898135.1_ASM1389813v1,plasmid_AA316,CP057779.1,GCA_013898135.1
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_novel_a5b849452e7e4632af41a9a57c237a49,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048869.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048869.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA336,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA297,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA174,CP048868.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA174,CP048867.1,GCA_014131615.1
GCA_014131615.1_ASM1413161v1,plasmid_AA174,CP048867.1,GCA_014131615.1
GCA_013790245.1_ASM1379024v1,plasmid_AB685,CP056807.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA667,CP056803.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA667,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056803.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA474,CP056802.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA474,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AB238,CP056806.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA977,CP056805.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056800.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AA352,CP056803.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AB446,CP056804.1,GCA_013790245.1
GCA_013790245.1_ASM1379024v1,plasmid_AB687,CP056808.1,GCA_013790245.1
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1
GCA_013732175.1_ASM1373217v1,plasmid_AA171,CP056316.1,GCA_013732175.1
GCA_013732175.1_ASM1373217v1,plasmid_AB444,CP056319.1,GCA_013732175.1
GCA_013732175.1_ASM1373217v1,plasmid_AA971,CP056318.1,GCA_013732175.1
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056317.1,GCA_013732175.1
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056317.1,GCA_013732175.1
GCA_013824345.1_ASM1382434v1,plasmid_AA181,CP057195.1,GCA_013824345.1
GCA_013886735.1_ASM1388673v1,plasmid_AA304,CP057581.1,GCA_013886735.1
GCA_013886735.1_ASM1388673v1,plasmid_AA304,CP057580.1,GCA_013886735.1
GCA_013886735.1_ASM1388673v1,plasmid_AA304,CP057581.1,GCA_013886735.1
GCA_013886735.1_ASM1388673v1,plasmid_AA304,CP057580.1,GCA_013886735.1
GCA_013805505.1_ASM1380550v1,plasmid_AD669,CP057033.1,GCA_013805505.1
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059924.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059924.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059924.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059923.1,GCA_014170695.1,2,4160
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059924.1,GCA_014170695.1,4161,12818
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059924.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059922.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059922.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059922.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059922.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA474,CP059922.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1,1,53410
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059924.1,GCA_014170695.1,53411,67349
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1,67410,72959
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1
GCA_014170695.1_ASM1417069v1,plasmid_AA175,CP059923.1,GCA_014170695.1
GCA_013790285.1_ASM1379028v1,plasmid_AA321,CP056811.1,GCA_013790285.1
GCA_013829905.1_ASM1382990v1,plasmid_AA887,CP057378.1,GCA_013829905.1
GCA_013829905.1_ASM1382990v1,plasmid_AB190,CP057379.1,GCA_013829905.1
GCA_013812575.1_ASM1381257v1,plasmid_AC770,CP057089.1,GCA_013812575.1
GCA_013812575.1_ASM1381257v1,plasmid_AA551,CP057089.1,GCA_013812575.1
GCA_013812575.1_ASM1381257v1,plasmid_AA316,CP057088.1,GCA_013812575.1
GCA_013812575.1_ASM1381257v1,plasmid_novel_b7b34a1917191685180e2080f6bf817d,CP057088.1,GCA_013812575.1
GCA_013812575.1_ASM1381257v1,plasmid_AA372,CP057088.1,GCA_013812575.1
GCA_013812575.1_ASM1381257v1,plasmid_AA372,CP057088.1,GCA_013812575.1
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1
GCA_014169095.1_ASM1416909v1,plasmid_AA171,AP022065.1,GCA_014169095.1
GCA_014169095.1_ASM1416909v1,plasmid_AA474,AP022066.1,GCA_014169095.1
GCA_014169095.1_ASM1416909v1,plasmid_AA474,AP022066.1,GCA_014169095.1
GCA_014169095.1_ASM1416909v1,plasmid_AA474,AP022066.1,GCA_014169095.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_013899265.1_ASM1389926v1,plasmid_AD690,CP057860.1,GCA_013899265.1
GCA_014131515.1_ASM1413151v1,plasmid_AA336,CP048856.1,GCA_014131515.1
GCA_014131515.1_ASM1413151v1,plasmid_AA336,CP048856.1,GCA_014131515.1
GCA_014131515.1_ASM1413151v1,plasmid_AA336,CP048855.1,GCA_014131515.1
GCA_014131515.1_ASM1413151v1,plasmid_AA336,CP048856.1,GCA_014131515.1
GCA_013899825.1_ASM1389982v1,plasmid_AA304,CP057917.1,GCA_013899825.1
GCA_013899825.1_ASM1389982v1,plasmid_AA304,CP057916.1,GCA_013899825.1
GCA_013899825.1_ASM1389982v1,plasmid_AA304,CP057917.1,GCA_013899825.1
GCA_013899825.1_ASM1389982v1,plasmid_AA304,CP057916.1,GCA_013899825.1
GCA_013899825.1_ASM1389982v1,plasmid_AA304,CP057916.1,GCA_013899825.1
GCA_013899825.1_ASM1389982v1,plasmid_AA304,CP057916.1,GCA_013899825.1
GCA_013893255.1_ASM1389325v1,plasmid_AA152,CP057675.1,GCA_013893255.1
GCA_013893255.1_ASM1389325v1,plasmid_AD481,CP057676.1,GCA_013893255.1
GCA_013893255.1_ASM1389325v1,plasmid_AA302,CP057674.1,GCA_013893255.1
GCA_013893255.1_ASM1389325v1,plasmid_AA302,CP057674.1,GCA_013893255.1
GCA_013996855.1_ASM1399685v1,plasmid_AD466,CP058035.1,GCA_013996855.1
GCA_013996855.1_ASM1399685v1,plasmid_AB050,CP058034.1,GCA_013996855.1
GCA_013996855.1_ASM1399685v1,plasmid_AF098,CP058031.1,GCA_013996855.1
GCA_013996855.1_ASM1399685v1,plasmid_AF098,CP058032.1,GCA_013996855.1
GCA_013996855.1_ASM1399685v1,plasmid_AB595,CP058033.1,GCA_013996855.1
GCA_013996855.1_ASM1399685v1,plasmid_AA749,CP058032.1,GCA_013996855.1
GCA_013827445.1_ASM1382744v1,plasmid_AA279,CP057343.1,GCA_013827445.1
GCA_013812225.1_ASM1381222v1,plasmid_AG294,CP057075.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AA143,CP057081.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AA189,CP057076.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AA551,CP057077.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AA336,CP057076.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AA336,CP057078.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AA336,CP057076.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AA336,CP057076.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AA336,CP057076.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AA336,CP057076.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AB062,CP057082.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AB233,CP057079.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_AB233,CP057079.1,GCA_013812225.1
GCA_013812225.1_ASM1381222v1,plasmid_novel_f1323536cb705c8552d8a71dd1383741,CP057076.1,GCA_013812225.1
GCA_013899985.1_ASM1389998v1,plasmid_AA302,CP057947.1,GCA_013899985.1
GCA_013899985.1_ASM1389998v1,plasmid_AA302,CP057947.1,GCA_013899985.1
GCA_013899985.1_ASM1389998v1,plasmid_AA302,CP057947.1,GCA_013899985.1
GCA_013899985.1_ASM1389998v1,plasmid_AA372,CP057948.1,GCA_013899985.1
GCA_013899985.1_ASM1389998v1,plasmid_AA372,CP057948.1,GCA_013899985.1
GCA_013806525.1_ASM1380652v1,plasmid_AB745,CP057053.1,GCA_013806525.1
GCA_013806525.1_ASM1380652v1,plasmid_AA304,CP057051.1,GCA_013806525.1
GCA_013806525.1_ASM1380652v1,plasmid_AB442,CP057054.1,GCA_013806525.1
GCA_013806525.1_ASM1380652v1,plasmid_AB002,CP057052.1,GCA_013806525.1
GCA_013806525.1_ASM1380652v1,plasmid_AB002,CP057052.1,GCA_013806525.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056493.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056494.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_novel_8f3672584752516a248601d34a4c8f53,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_AC512,CP056493.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_AC512,CP056492.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_AC512,CP056493.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_AA336,CP056493.1,GCA_013748665.1,1,30519
GCA_013748665.1_ASM1374866v1,plasmid_AA336,CP056494.1,GCA_013748665.1,30619,50204
GCA_013748665.1_ASM1374866v1,plasmid_AA336,CP056494.1,GCA_013748665.1,50205,92759
GCA_013748665.1_ASM1374866v1,plasmid_AA336,CP056493.1,GCA_013748665.1
GCA_013748665.1_ASM1374866v1,plasmid_AA336,CP056494.1,GCA_013748665.1
GCA_013802065.1_ASM1380206v1,plasmid_AA474,CP056976.1,GCA_013802065.1
GCA_013802065.1_ASM1380206v1,plasmid_AA474,CP056976.1,GCA_013802065.1
GCA_013802065.1_ASM1380206v1,plasmid_AG658,CP056977.1,GCA_013802065.1
GCA_013802065.1_ASM1380206v1,plasmid_AA551,CP056978.1,GCA_013802065.1
GCA_013802065.1_ASM1380206v1,plasmid_AA551,CP056978.1,GCA_013802065.1
GCA_013802065.1_ASM1380206v1,plasmid_AA316,CP056977.1,GCA_013802065.1
GCA_013802065.1_ASM1380206v1,plasmid_AA316,CP056975.1,GCA_013802065.1
GCA_013802065.1_ASM1380206v1,plasmid_AA316,CP056975.1,GCA_013802065.1
GCA_013802065.1_ASM1380206v1,plasmid_AA316,CP056977.1,GCA_013802065.1
GCA_014171015.1_ASM1417101v1,plasmid_AA747,AP022089.1,GCA_014171015.1
