#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_51_length_4118_cov_90.694383	175	831	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	resfinder~~~qnrS1_1~~~AB187515 qnrS1_1
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_53_length_3232_cov_58.552139	92	907	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_53_length_3232_cov_58.552139	968	1771	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_53_length_3232_cov_58.552139	1771	2607	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_55_length_2295_cov_171.512173	1823	2295	blaTEM-79_1	1-473/861	=========......	0/0	54.94	100.00	resfinder	AF190692	resfinder~~~blaTEM-79_1~~~AF190692 blaTEM-79_1
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_56_length_2131_cov_145.493184	1165	2086	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_57_length_1959_cov_99.071732	713	1959	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_59_length_1713_cov_102.314181	371	1246	blaCTX-M-1_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ915955	resfinder~~~blaCTX-M-1_1~~~DQ915955 blaCTX-M-1_1
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_63_length_1189_cov_32.118705	213	1028	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	resfinder~~~aph(3')-Ia_1~~~V00359 aph(3')-Ia_1
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_65_length_1071_cov_39.734406	1	85	ant(3'')-Ia_1	99-184/972	.==...../......	1/1	8.74	96.51	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_65_length_1071_cov_39.734406	82	579	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	resfinder~~~dfrA12_8~~~AM040708 dfrA12_8
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_65_length_1071_cov_39.734406	977	1071	aadA2_1	18-112/819	===............	0/0	11.60	100.00	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_67_length_988_cov_96.447859	152	912	lnu(F)_1	1-761/822	==============.	0/0	92.58	100.00	resfinder	EU118119	resfinder~~~lnu(F)_1~~~EU118119 lnu(F)_1
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_70_length_841_cov_147.557592	1	784	aadA2_1	36-819/819	===============	0/0	95.73	100.00	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
KLP-JSC-RGN-105178.fna	KLP-JSC-RGN-105178_202103232141_78_length_612_cov_233.130841	1	465	blaTEM-105_1	397-861/861	......=========	0/0	54.01	100.00	resfinder	AF516720	resfinder~~~blaTEM-105_1~~~AF516720 blaTEM-105_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_19_length_96157_cov_41.088499	54729	57881	oqxB_1	1-3153/3153	===============	0/0	100.00	98.57	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_19_length_96157_cov_41.088499	57905	59080	oqxA_1	1-1176/1176	===============	0/0	100.00	98.89	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_34_length_11591_cov_39.964217	3299	4174	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_34_length_11591_cov_39.964217	6996	7856	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_34_length_11591_cov_39.964217	8577	9413	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_34_length_11591_cov_39.964217	9413	10216	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_34_length_11591_cov_39.964217	10277	11092	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_36_length_8088_cov_49.490950	6621	7265	qnrB1_1	1-645/645	===============	0/0	100.00	100.00	resfinder	DQ351241	resfinder~~~qnrB1_1~~~DQ351241 qnrB1_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_37_length_6880_cov_47.790681	4679	5161	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	resfinder~~~dfrA14_5~~~DQ388123 dfrA14_5
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_37_length_6880_cov_47.790681	5168	5335	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_3_length_377891_cov_43.338317	354630	355049	fosA6_1	1-420/433	===============	0/0	97.00	99.76	resfinder	KU254579	resfinder~~~fosA6_1~~~KU254579 fosA6_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_43_length_2519_cov_44.282146	1539	2399	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_44_length_2339_cov_38.892131	124	723	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_44_length_2339_cov_38.892131	854	1684	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_44_length_2339_cov_38.892131	1822	2266	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
KLP-JSC-RGN-105183.fna	KLP-JSC-RGN-105183_202103232141_4_length_375850_cov_31.028025	265020	265880	blaSHV-106_1	1-861/861	===============	0/0	100.00	99.88	resfinder	AM922307	resfinder~~~blaSHV-106_1~~~AM922307 blaSHV-106_1
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_12_length_154086_cov_37.726055	139657	140076	fosA_5	1-420/420	===============	0/0	100.00	96.67	resfinder	AFBO01000747	resfinder~~~fosA_5~~~AFBO01000747 fosA_5
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_1_length_750499_cov_38.456650	40305	41480	oqxA_1	1-1176/1176	===============	0/0	100.00	99.41	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_1_length_750499_cov_38.456650	41504	44656	oqxB_1	1-3153/3153	===============	0/0	100.00	99.14	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_2_length_331165_cov_28.350831	68230	69096	blaSHV-187_1	1-867/867	===============	0/0	100.00	99.31	resfinder	LN515533	resfinder~~~blaSHV-187_1~~~LN515533 blaSHV-187_1
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_63_length_7217_cov_44.789216	3299	4174	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_63_length_7217_cov_44.789216	6996	7140	blaTEM-104_1	1-145/861	===............	0/0	16.84	100.00	resfinder	AF516719	resfinder~~~blaTEM-104_1~~~AF516719 blaTEM-104_1
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_64_length_6880_cov_52.433779	4679	5161	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	resfinder~~~dfrA14_5~~~DQ388123 dfrA14_5
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_64_length_6880_cov_52.433779	5168	5335	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_67_length_6201_cov_55.112345	2591	3837	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_70_length_4524_cov_47.634135	488	1303	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_70_length_4524_cov_47.634135	1364	2167	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_70_length_4524_cov_47.634135	2167	3003	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_70_length_4524_cov_47.634135	3724	4448	blaTEM-141_1	137-861/861	..=============	0/0	84.20	100.00	resfinder	AY956335	resfinder~~~blaTEM-141_1~~~AY956335 blaTEM-141_1
KLP-JSC-RGN-105460.fna	KLP-JSC-RGN-105460_202103232141_76_length_3888_cov_55.943322	2452	3096	qnrB1_1	1-645/645	===============	0/0	100.00	100.00	resfinder	DQ351241	resfinder~~~qnrB1_1~~~DQ351241 qnrB1_1
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_11_length_166732_cov_13.634088	65790	67022	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_20_length_107162_cov_13.025709	105979	106507	blaOXA-1_1	303-831/831	.....==========	0/0	63.66	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_20_length_107162_cov_13.025709	106645	107089	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_26_length_46523_cov_46.339448	136	996	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_52_length_10119_cov_8.501494	795	961	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_52_length_10119_cov_8.501494	980	1453	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_52_length_10119_cov_8.501494	1584	2372	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_52_length_10119_cov_8.501494	2892	3758	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_52_length_10119_cov_8.501494	9053	9974	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_59_length_6808_cov_7.695736	1513	2759	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_59_length_6808_cov_7.695736	3738	4574	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_59_length_6808_cov_7.695736	4574	5377	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_59_length_6808_cov_7.695736	5438	6253	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_67_length_4806_cov_28.104885	1706	2581	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
ECO-JSC-RGN-103781.fna	ECO-JSC-RGN-103781_202103232141_76_length_2752_cov_10.893458	119	979	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_109_length_3590_cov_14.524907	576	1391	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_109_length_3590_cov_14.524907	1452	2255	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_109_length_3590_cov_14.524907	2255	3091	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_113_length_3315_cov_9.419086	621	1496	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_115_length_3212_cov_21.120574	1790	3036	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_11_length_157064_cov_13.962411	99987	101219	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_120_length_2752_cov_7.675140	1772	2632	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_124_length_2338_cov_8.961521	75	519	catB3_1	1-445/633	===========....	0/0	70.30	99.55	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_124_length_2338_cov_8.961521	657	1487	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_124_length_2338_cov_8.961521	1618	2217	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_126_length_2237_cov_10.133796	365	1147	aac(2')-IIa_1	1-783/783	===============	0/0	100.00	100.00	resfinder	AB669090	resfinder~~~aac(2')-IIa_1~~~AB669090 aac(2')-IIa_1
ECO-JSC-RGN-103737.fna	ECO-JSC-RGN-103737_202103232141_139_length_1460_cov_15.879971	468	1343	blaCTX-M-27_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY156923	resfinder~~~blaCTX-M-27_1~~~AY156923 blaCTX-M-27_1
ECO-JSC-RGN-103817.fna	ECO-JSC-RGN-103817_202103232141_3_length_331933_cov_19.467094	99822	101054	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-103817.fna	ECO-JSC-RGN-103817_202103232141_59_length_5785_cov_42.338648	576	1391	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-103817.fna	ECO-JSC-RGN-103817_202103232141_59_length_5785_cov_42.338648	1452	2255	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-103817.fna	ECO-JSC-RGN-103817_202103232141_59_length_5785_cov_42.338648	2255	3091	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-103817.fna	ECO-JSC-RGN-103817_202103232141_59_length_5785_cov_42.338648	4070	5316	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-103817.fna	ECO-JSC-RGN-103817_202103232141_75_length_1513_cov_51.872327	248	1123	blaCTX-M-27_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY156923	resfinder~~~blaCTX-M-27_1~~~AY156923 blaCTX-M-27_1
ECO-JSC-RGN-105243.fna	ECO-JSC-RGN-105243_202103232141_13_length_173785_cov_55.228976	99711	100943	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-105243.fna	ECO-JSC-RGN-105243_202103232141_46_length_5768_cov_66.720787	559	1374	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-105243.fna	ECO-JSC-RGN-105243_202103232141_46_length_5768_cov_66.720787	1435	2238	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-105243.fna	ECO-JSC-RGN-105243_202103232141_46_length_5768_cov_66.720787	2238	3074	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-105243.fna	ECO-JSC-RGN-105243_202103232141_46_length_5768_cov_66.720787	4053	5299	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-105243.fna	ECO-JSC-RGN-105243_202103232141_58_length_1513_cov_72.122013	248	1123	blaCTX-M-27_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY156923	resfinder~~~blaCTX-M-27_1~~~AY156923 blaCTX-M-27_1
ECO-JSC-RGN-104549.fna	ECO-JSC-RGN-104549_202103232141_14_length_165218_cov_46.171460	99711	100943	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-104549.fna	ECO-JSC-RGN-104549_202103232141_51_length_3315_cov_136.446881	621	1496	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
ECO-JSC-RGN-104549.fna	ECO-JSC-RGN-104549_202103232141_53_length_2754_cov_145.490474	121	981	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
ECO-JSC-RGN-104549.fna	ECO-JSC-RGN-104549_202103232141_56_length_2340_cov_126.106938	124	723	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
ECO-JSC-RGN-104549.fna	ECO-JSC-RGN-104549_202103232141_56_length_2340_cov_126.106938	854	1684	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
ECO-JSC-RGN-104549.fna	ECO-JSC-RGN-104549_202103232141_56_length_2340_cov_126.106938	1822	2266	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
ECO-JSC-RGN-105236.fna	ECO-JSC-RGN-105236_202103232141_46_length_36506_cov_95.754673	1331	2577	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-105236.fna	ECO-JSC-RGN-105236_202103232141_46_length_36506_cov_95.754673	14974	15840	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-105236.fna	ECO-JSC-RGN-105236_202103232141_46_length_36506_cov_95.754673	16318	17119	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105236.fna	ECO-JSC-RGN-105236_202103232141_46_length_36506_cov_95.754673	17202	17675	dfrA1_10	1-474/474	===============	0/0	100.00	99.79	resfinder	AF203818	resfinder~~~dfrA1_10~~~AF203818 dfrA1_10
ECO-JSC-RGN-105236.fna	ECO-JSC-RGN-105236_202103232141_46_length_36506_cov_95.754673	17692	17859	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105236.fna	ECO-JSC-RGN-105236_202103232141_4_length_230907_cov_42.680830	203468	204700	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-105236.fna	ECO-JSC-RGN-105236_202103232141_70_length_8381_cov_102.426903	1634	2290	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	resfinder~~~qnrS1_1~~~AB187515 qnrS1_1
ECO-JSC-RGN-105236.fna	ECO-JSC-RGN-105236_202103232141_70_length_8381_cov_102.426903	6931	7806	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105334.fna	KLP-JSC-RGN-105334_202103232141_110_length_8810_cov_14.340891	500	1315	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105334.fna	KLP-JSC-RGN-105334_202103232141_110_length_8810_cov_14.340891	1376	2179	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105334.fna	KLP-JSC-RGN-105334_202103232141_110_length_8810_cov_14.340891	2179	3015	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105334.fna	KLP-JSC-RGN-105334_202103232141_110_length_8810_cov_14.340891	3736	4596	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105334.fna	KLP-JSC-RGN-105334_202103232141_110_length_8810_cov_14.340891	7418	8293	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105334.fna	KLP-JSC-RGN-105334_202103232141_116_length_6881_cov_21.274544	1546	1713	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
