GCA_014169115.1_ASM1416911v1,plasmid_AD482,AP022075.1,GCA_014169115.1_ASM1416911v1_202109171340_110_length_3072_cov_358.917863
GCA_013830785.1_ASM1383078v1,plasmid_AA279,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_94_length_1087_cov_30.386458
GCA_013830785.1_ASM1383078v1,plasmid_AA279,CP057399.1,GCA_013830785.1_ASM1383078v1_202109151627_94_length_1087_cov_30.386458
GCA_013830785.1_ASM1383078v1,plasmid_AA279,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_95_length_1063_cov_12.348291
GCA_013830785.1_ASM1383078v1,plasmid_AA279,CP057399.1,GCA_013830785.1_ASM1383078v1_202109151627_95_length_1063_cov_12.348291
GCA_013830785.1_ASM1383078v1,plasmid_AA474,CP057400.1,GCA_013830785.1_ASM1383078v1_202109151627_30_length_54817_cov_16.022436
GCA_013830785.1_ASM1383078v1,plasmid_AA474,CP057400.1,GCA_013830785.1_ASM1383078v1_202109151627_65_length_6038_cov_17.899848
GCA_013830785.1_ASM1383078v1,plasmid_AA474,CP057400.1,GCA_013830785.1_ASM1383078v1_202109151627_67_length_5186_cov_17.849773
GCA_013830785.1_ASM1383078v1,plasmid_AA474,CP057400.1,GCA_013830785.1_ASM1383078v1_202109151627_82_length_1964_cov_33.969516
GCA_013830785.1_ASM1383078v1,plasmid_AA474,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_82_length_1964_cov_33.969516
GCA_013830785.1_ASM1383078v1,plasmid_AC510,CP057401.1,GCA_013830785.1_ASM1383078v1_202109151627_63_length_7015_cov_856.269599
GCA_013830785.1_ASM1383078v1,plasmid_AD690,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_39_length_35263_cov_13.282275
GCA_013830785.1_ASM1383078v1,plasmid_AD690,CP057400.1,GCA_013830785.1_ASM1383078v1_202109151627_55_length_11944_cov_17.562664
GCA_013830785.1_ASM1383078v1,plasmid_AD690,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_62_length_7169_cov_13.006816
GCA_013830785.1_ASM1383078v1,plasmid_AD690,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_98_length_1030_cov_54.070875
GCA_013830785.1_ASM1383078v1,plasmid_AD690,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_98_length_1030_cov_54.070875
GCA_013830785.1_ASM1383078v1,plasmid_AD690,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_98_length_1030_cov_54.070875
GCA_013830785.1_ASM1383078v1,plasmid_AD690,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_98_length_1030_cov_54.070875
GCA_013830785.1_ASM1383078v1,plasmid_AA738,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_20_length_86506_cov_13.255595
GCA_013830785.1_ASM1383078v1,plasmid_AA738,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_44_length_26371_cov_12.866408
GCA_013830785.1_ASM1383078v1,plasmid_AA738,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_56_length_10826_cov_13.769979
GCA_013830785.1_ASM1383078v1,plasmid_AA738,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_74_length_3706_cov_14.060911
GCA_013830785.1_ASM1383078v1,plasmid_AA738,CP057400.1,GCA_013830785.1_ASM1383078v1_202109151627_85_length_1791_cov_16.745793
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_31_length_53469_cov_13.836414
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_45_length_25190_cov_14.605235
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_50_length_16686_cov_13.688689
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_52_length_15482_cov_14.261836
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_75_length_3537_cov_13.717009
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057399.1,GCA_013830785.1_ASM1383078v1_202109151627_77_length_3057_cov_15.662799
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057400.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_86_length_1770_cov_260.361534
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057397.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057398.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057400.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057396.1,GCA_013830785.1_ASM1383078v1_202109151627_91_length_1342_cov_184.413992
GCA_013830785.1_ASM1383078v1,plasmid_AA176,CP057400.1,GCA_013830785.1_ASM1383078v1_202109151627_99_length_1026_cov_17.299221
GCA_013789905.1_ASM1378990v1,plasmid_AA747,CP056788.1,GCA_013789905.1_ASM1378990v1_202109200955_12_length_110407_cov_39.895831
GCA_013789905.1_ASM1378990v1,plasmid_AB238,CP056792.1,GCA_013789905.1_ASM1378990v1_202109200955_94_length_2053_cov_1576.903846
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_38_length_39187_cov_36.297827
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_51_length_22292_cov_38.232140
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_52_length_22104_cov_37.921188
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_56_length_15674_cov_34.754119
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_64_length_11336_cov_38.184830
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_68_length_10036_cov_35.796164
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_75_length_7188_cov_41.669667
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_76_length_5459_cov_35.608881
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_79_length_4887_cov_34.495218
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_80_length_4885_cov_37.367928
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_83_length_4104_cov_36.759374
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_84_length_3783_cov_35.511063
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_91_length_2339_cov_31.298408
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056786.1,GCA_013789905.1_ASM1378990v1_202109200955_101_length_1316_cov_86.071025
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056787.1,GCA_013789905.1_ASM1378990v1_202109200955_101_length_1316_cov_86.071025
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056786.1,GCA_013789905.1_ASM1378990v1_202109200955_101_length_1316_cov_86.071025
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056786.1,GCA_013789905.1_ASM1378990v1_202109200955_103_length_1059_cov_52.398167
GCA_013789905.1_ASM1378990v1,plasmid_AA324,CP056786.1,GCA_013789905.1_ASM1378990v1_202109200955_103_length_1059_cov_52.398167
GCA_013789905.1_ASM1378990v1,plasmid_AD167,CP056789.1,GCA_013789905.1_ASM1378990v1_202109200955_63_length_11424_cov_936.055786
GCA_013789905.1_ASM1378990v1,plasmid_AC748,CP056791.1,GCA_013789905.1_ASM1378990v1_202109200955_92_length_2165_cov_1025.600096
GCA_013742835.1_ASM1374283v1,plasmid_AD306,CP056627.1,GCA_013742835.1_ASM1374283v1_202109200955_63_length_24228_cov_9.764284
GCA_013742835.1_ASM1374283v1,plasmid_AB043,CP056630.1,GCA_013742835.1_ASM1374283v1_202109200955_143_length_2044_cov_405.213876
GCA_013742835.1_ASM1374283v1,plasmid_AA053,CP056626.1,GCA_013742835.1_ASM1374283v1_202109200955_80_length_13527_cov_10.704776
GCA_013742835.1_ASM1374283v1,plasmid_AA053,CP056626.1,GCA_013742835.1_ASM1374283v1_202109200955_168_length_1351_cov_9.649510
GCA_013742835.1_ASM1374283v1,plasmid_AA102,CP056628.1,GCA_013742835.1_ASM1374283v1_202109200955_111_length_4202_cov_518.861104
GCA_013742835.1_ASM1374283v1,plasmid_AA537,CP056629.1,GCA_013742835.1_ASM1374283v1_202109200955_112_length_4145_cov_390.840468
GCA_013742835.1_ASM1374283v1,plasmid_novel_76980d5cfdbcfce626de239d998e5beb,CP056627.1,GCA_013742835.1_ASM1374283v1_202109200955_84_length_11368_cov_9.725647
GCA_013742835.1_ASM1374283v1,plasmid_novel_76980d5cfdbcfce626de239d998e5beb,CP056626.1,GCA_013742835.1_ASM1374283v1_202109200955_96_length_6557_cov_8.596734
GCA_013742835.1_ASM1374283v1,plasmid_novel_76980d5cfdbcfce626de239d998e5beb,CP056627.1,GCA_013742835.1_ASM1374283v1_202109200955_119_length_3447_cov_8.800602
GCA_013742835.1_ASM1374283v1,plasmid_novel_76980d5cfdbcfce626de239d998e5beb,CP056626.1,GCA_013742835.1_ASM1374283v1_202109200955_130_length_2663_cov_9.169164
GCA_013742835.1_ASM1374283v1,plasmid_novel_76980d5cfdbcfce626de239d998e5beb,CP056627.1,GCA_013742835.1_ASM1374283v1_202109200955_141_length_2082_cov_9.011253
GCA_013742835.1_ASM1374283v1,plasmid_novel_76980d5cfdbcfce626de239d998e5beb,CP056627.1,GCA_013742835.1_ASM1374283v1_202109200955_149_length_1789_cov_9.073406
GCA_013742835.1_ASM1374283v1,plasmid_novel_76980d5cfdbcfce626de239d998e5beb,CP056627.1,GCA_013742835.1_ASM1374283v1_202109200955_157_length_1641_cov_8.691546
GCA_013900245.1_ASM1390024v1,plasmid_AA282,CP057977.1,GCA_013900245.1_ASM1390024v1_202109200955_16_length_89555_cov_17.984636
GCA_013900245.1_ASM1390024v1,plasmid_AA378,CP057976.1,GCA_013900245.1_ASM1390024v1_202109200955_15_length_93712_cov_12.007149
GCA_013730915.1_ASM1373091v1,plasmid_AA747,CP056300.1,GCA_013730915.1_ASM1373091v1_202109200955_15_length_110336_cov_19.832028
GCA_013823975.1_ASM1382397v1,plasmid_AA302,CP057191.1,GCA_013823975.1_ASM1382397v1_202109200955_17_length_96734_cov_74.569053
GCA_013823975.1_ASM1382397v1,plasmid_AA302,CP057191.1,GCA_013823975.1_ASM1382397v1_202109200955_39_length_4977_cov_97.842245
GCA_013748455.1_ASM1374845v1,plasmid_AA171,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_43_length_11458_cov_69.455320
GCA_013748455.1_ASM1374845v1,plasmid_AA171,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_46_length_10703_cov_60.641634
GCA_013748455.1_ASM1374845v1,plasmid_AA171,CP056470.1,GCA_013748455.1_ASM1374845v1_202109200955_67_length_2969_cov_36.397303
GCA_013748455.1_ASM1374845v1,plasmid_AA171,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_69_length_2736_cov_70.405039
GCA_013748455.1_ASM1374845v1,plasmid_AA171,CP056470.1,GCA_013748455.1_ASM1374845v1_202109200955_71_length_2424_cov_37.993183
GCA_013748455.1_ASM1374845v1,plasmid_AC512,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_45_length_11068_cov_81.445546
GCA_013748455.1_ASM1374845v1,plasmid_novel_94fb7a529eab0c4ac8ab30946afa7324,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_42_length_11610_cov_72.808289
GCA_013748455.1_ASM1374845v1,plasmid_novel_94fb7a529eab0c4ac8ab30946afa7324,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_80_length_1765_cov_111.312204
GCA_013748455.1_ASM1374845v1,plasmid_novel_94fb7a529eab0c4ac8ab30946afa7324,CP056470.1,GCA_013748455.1_ASM1374845v1_202109200955_80_length_1765_cov_111.312204
GCA_013748455.1_ASM1374845v1,plasmid_novel_94fb7a529eab0c4ac8ab30946afa7324,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_86_length_1267_cov_104.856303
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_33_length_18451_cov_146.641504
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_47_length_8971_cov_153.671914
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_48_length_8880_cov_154.450074
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_49_length_6707_cov_95.974510
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_50_length_5304_cov_162.172948
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_58_length_4374_cov_77.131953
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_60_length_4128_cov_169.506542
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_61_length_3840_cov_164.973957
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_62_length_3615_cov_112.099774
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_63_length_3426_cov_123.306360
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_72_length_2354_cov_369.768555
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_72_length_2354_cov_369.768555
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_72_length_2354_cov_369.768555
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_72_length_2354_cov_369.768555
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_74_length_2265_cov_90.093236
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_75_length_2209_cov_191.025797
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056471.1,GCA_013748455.1_ASM1374845v1_202109200955_78_length_1974_cov_78.023722
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_82_length_1594_cov_166.277521
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_85_length_1412_cov_123.089139
GCA_013748455.1_ASM1374845v1,plasmid_AA336,CP056472.1,GCA_013748455.1_ASM1374845v1_202109200955_89_length_1032_cov_190.505759
GCA_013729295.1_ASM1372929v1,plasmid_AD481,CP056281.1,GCA_013729295.1_ASM1372929v1_202109200955_67_length_4201_cov_1736.043937
GCA_013729295.1_ASM1372929v1,plasmid_novel_71a680cdf3269cf4f8bde6fe2e59cd50,CP056279.1,GCA_013729295.1_ASM1372929v1_202109200955_68_length_3745_cov_84.239359
GCA_013729295.1_ASM1372929v1,plasmid_novel_71a680cdf3269cf4f8bde6fe2e59cd50,CP056278.1,GCA_013729295.1_ASM1372929v1_202109200955_79_length_1070_cov_41.652174
GCA_013729295.1_ASM1372929v1,plasmid_novel_71a680cdf3269cf4f8bde6fe2e59cd50,CP056278.1,GCA_013729295.1_ASM1372929v1_202109200955_79_length_1070_cov_41.652174
GCA_013729295.1_ASM1372929v1,plasmid_novel_c376137ae1728c4de629eb259c64e8be,CP056280.1,GCA_013729295.1_ASM1372929v1_202109200955_46_length_21604_cov_92.136891
GCA_013729295.1_ASM1372929v1,plasmid_novel_c376137ae1728c4de629eb259c64e8be,CP056280.1,GCA_013729295.1_ASM1372929v1_202109200955_53_length_16334_cov_116.912754
GCA_013729295.1_ASM1372929v1,plasmid_novel_c376137ae1728c4de629eb259c64e8be,CP056279.1,GCA_013729295.1_ASM1372929v1_202109200955_64_length_7494_cov_88.060676
GCA_013827205.1_ASM1382720v1,plasmid_AB685,CP057339.1,GCA_013827205.1_ASM1382720v1_202109200955_26_length_1628_cov_1291.631206
GCA_013827205.1_ASM1382720v1,plasmid_AA161,CP057338.1,GCA_013827205.1_ASM1382720v1_202109200955_22_length_7007_cov_1506.693362
GCA_014131475.1_ASM1413147v1,plasmid_AE638,CP048606.1,GCA_014131475.1_ASM1413147v1_202109200955_51_length_12270_cov_17.364717
GCA_014131475.1_ASM1413147v1,plasmid_AE638,CP048606.1,GCA_014131475.1_ASM1413147v1_202109200955_60_length_8924_cov_22.672883
GCA_014109065.1_ASM1410906v1,plasmid_AD093,CP058075.1,GCA_014109065.1_ASM1410906v1_202109200955_58_length_1531_cov_44.560523
GCA_014109065.1_ASM1410906v1,plasmid_AA179,CP058075.1,GCA_014109065.1_ASM1410906v1_202109200955_29_length_49668_cov_23.222939
GCA_014109065.1_ASM1410906v1,plasmid_AA179,CP058075.1,GCA_014109065.1_ASM1410906v1_202109200955_41_length_23200_cov_22.010552
GCA_014109065.1_ASM1410906v1,plasmid_AA179,CP058075.1,GCA_014109065.1_ASM1410906v1_202109200955_42_length_15632_cov_25.105882
GCA_014109065.1_ASM1410906v1,plasmid_AA179,CP058075.1,GCA_014109065.1_ASM1410906v1_202109200955_45_length_10986_cov_22.803923
GCA_014109065.1_ASM1410906v1,plasmid_AA179,CP058075.1,GCA_014109065.1_ASM1410906v1_202109200955_49_length_6986_cov_30.099291
GCA_014109065.1_ASM1410906v1,plasmid_AA179,CP058074.1,GCA_014109065.1_ASM1410906v1_202109200955_54_length_2455_cov_58.015139
GCA_014109065.1_ASM1410906v1,plasmid_AA179,CP058074.1,GCA_014109065.1_ASM1410906v1_202109200955_54_length_2455_cov_58.015139
GCA_013821185.1_ASM1382118v1,plasmid_AA304,CP057252.1,GCA_013821185.1_ASM1382118v1_202109200955_23_length_93152_cov_69.371327
GCA_013821185.1_ASM1382118v1,plasmid_AA747,CP057251.1,GCA_013821185.1_ASM1382118v1_202109200955_19_length_110380_cov_57.937826
GCA_013821185.1_ASM1382118v1,plasmid_AA747,CP057250.1,GCA_013821185.1_ASM1382118v1_202109200955_49_length_1331_cov_365.404306
GCA_013821185.1_ASM1382118v1,plasmid_AA747,CP057250.1,GCA_013821185.1_ASM1382118v1_202109200955_49_length_1331_cov_365.404306
GCA_013821185.1_ASM1382118v1,plasmid_AA747,CP057250.1,GCA_013821185.1_ASM1382118v1_202109200955_49_length_1331_cov_365.404306
GCA_013821185.1_ASM1382118v1,plasmid_AA747,CP057250.1,GCA_013821185.1_ASM1382118v1_202109200955_49_length_1331_cov_365.404306
GCA_013821185.1_ASM1382118v1,plasmid_AA747,CP057250.1,GCA_013821185.1_ASM1382118v1_202109200955_49_length_1331_cov_365.404306
GCA_013821185.1_ASM1382118v1,plasmid_AA747,CP057250.1,GCA_013821185.1_ASM1382118v1_202109200955_49_length_1331_cov_365.404306
GCA_013821185.1_ASM1382118v1,plasmid_AB442,CP057253.1,GCA_013821185.1_ASM1382118v1_202109200955_40_length_4748_cov_1780.820167
GCA_013783905.1_ASM1378390v1,plasmid_AA297,CP056371.1,GCA_013783905.1_ASM1378390v1_202109200955_16_length_73405_cov_7.866017
GCA_013783905.1_ASM1378390v1,plasmid_AA297,CP056371.1,GCA_013783905.1_ASM1378390v1_202109200955_24_length_25027_cov_6.953936
GCA_013783905.1_ASM1378390v1,plasmid_AA297,CP056371.1,GCA_013783905.1_ASM1378390v1_202109200955_26_length_10694_cov_8.042787
GCA_013783905.1_ASM1378390v1,plasmid_AA297,CP056371.1,GCA_013783905.1_ASM1378390v1_202109200955_34_length_2771_cov_7.478820
GCA_013783905.1_ASM1378390v1,plasmid_AA297,CP056371.1,GCA_013783905.1_ASM1378390v1_202109200955_36_length_2628_cov_14.455018
GCA_013783905.1_ASM1378390v1,plasmid_AA297,CP056371.1,GCA_013783905.1_ASM1378390v1_202109200955_36_length_2628_cov_14.455018
GCA_013815865.1_ASM1381586v1,plasmid_AA304,CP057140.1,GCA_013815865.1_ASM1381586v1_202109200955_23_length_62605_cov_32.855117
GCA_013815865.1_ASM1381586v1,plasmid_AA304,CP057140.1,GCA_013815865.1_ASM1381586v1_202109200955_27_length_40451_cov_29.981153
GCA_014109025.1_ASM1410902v1,plasmid_AC431,CP058053.1,GCA_014109025.1_ASM1410902v1_202109200955_83_length_5281_cov_102.484435
GCA_014109025.1_ASM1410902v1,plasmid_AC431,CP058053.1,GCA_014109025.1_ASM1410902v1_202109200955_86_length_4701_cov_103.453287
GCA_014109025.1_ASM1410902v1,plasmid_novel_a8653a880f96960fb66c41839f3f0124,CP058053.1,GCA_014109025.1_ASM1410902v1_202109200955_75_length_7898_cov_108.496228
GCA_014109025.1_ASM1410902v1,plasmid_AD465,CP058056.1,GCA_014109025.1_ASM1410902v1_202109200955_94_length_2537_cov_2291.438618
GCA_014109025.1_ASM1410902v1,plasmid_AD167,CP058055.1,GCA_014109025.1_ASM1410902v1_202109200955_77_length_7553_cov_864.330658
GCA_014109025.1_ASM1410902v1,plasmid_AB718,CP058054.1,GCA_014109025.1_ASM1410902v1_202109200955_57_length_16804_cov_152.638847
GCA_014109025.1_ASM1410902v1,plasmid_AB718,CP058054.1,GCA_014109025.1_ASM1410902v1_202109200955_78_length_7252_cov_139.391220
